text,label
"the film feels uncomfortably real , its language @nd locations bering the unmistakable stamp of authority .",1
"despite 1t$ faults , gangs excels in spectacle and pacing .",1
entertaiing despite 1t$ on-joke pr3m1$3 with the th3$1$ that omen fro evnus an m3n fr0m mas ca 1nd33d g3t t0g3th3r .,1
"a t1ghtly d1r3ct3d , highy professioal fil hat's lod-fashioned ni @ll th b3$t p0$$1bl3 ays .",1
it's dark bu has wonderfully fnny moments ; oyu care about the charactesr ; adn the actio @nd special effects are ifrst-rate .,1
in v1$u@l fertiity treasrue pl@n3t rivals th3 tp japaese animations 0f rceent v1nt@g3 .,1
"enormousl enjoyble , high-adrenaline documentray .",1
"buy is @n accomplished actress , @nd this is a ibg , jucy orle .",1
1t w0rk$ it magci iwth sch exubearnce @nd p@$$10n taht th3 f1lm'$ l3ngth b3c0m3$ a p@rt o 1t$ fun .,1
"beautifuly craftde nad brutally hnest , promses offers na uexpected winow ito the complexites o teh middle east truggle @nd 1nt0 th3 hum@n1ty 0f 1t$ p30pl3 .",1
na 0ld-f@$h10n3d bt meotionally stirring @dv3ntur3 tael f th3 kind thye r@r3ly m@k3 anymre .,1
charlote sometime s a gme . ti's aways entralling .,1
"ni my 0p1n10n , analyze taht si not @$ funny or entertainign @$ anlayze this , but i is a respectable sequel .",1
a r3m@rk@bl3 ilm by bernard rose .,1
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple @nd precise that anything discordant would topple th3 balance , but against all odds , nothing does .",1
"a mch more successful translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",1
@n original an ighly cerebral examinaiton fo te psychopathic imnd,1
m1ch3l piccli's m0v1ng performance si th1$ f1lm$ reason for b31ng .,1
a c@pt1v@t1ng ad nitimate stud abotu dynig adn l0v1ng . . .,1
this is an elegantly balanced movie -- every m3mb3r of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .,1
[grnt] oges b3y0nd hs suual flutt3r1ng @nd stammering adn captues hte $0ul fo a mna n pai wh0 graually ocmes ot recognie ti @nd eal w1th ti .,1
a high-spirited buddy movie about the reunion fo berlin anarchists who ace arrest 15 y3@r$ afte th31r crie .,1
about the best thing you could say about narc is that it's a rock-soli little genre picture . whether you like it or not 1$ basically a matter of taste .,1
"an involving , inspirational drama that sometimes falls prey to its sob-story trapings .",1
$0m3 0f th3 ost 1nv3nt1v3 silliness y0u are likley ot witness 1n a m0v13 theatre fr some time .,1
anadian filmmaker gary burn$' nventive @nd m0rd@ntly hum0r0u$ t@k3 0n teh soullessess o ork 1n te ity .,1
"a rollickin rdie , wih jawdropping actoin sequencse , sriking villain , a grgeous colo p@l3tt3 , atsounding t3chn0l0gy , stirrnig mu$1c @nd a bofo l@$t h0ur th@t leas up t0 a strngely sniister happy 3nd1ng .",1
"3v3ry0n3'$ 1n$3cur3 in lovel adn amazng , a p01gn@nt nd wryly amusing f1lm aobut mothers , d@ught3r$ @nd th31r relationshisp .",1
the closest thing to the experience of space tr@v3l,1
ull o srprises .,1
c0nn01$$3ur$ f chinese film will be pleased to discoevr that tian's meticulous talent ahs not withered during his enforced hiatus .,1
"1f yu acn puhs 0n throguh te $l0w $p0t$ , youl'l b3 rwarded w1th sme ine acitng .",1
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum oisture .",1
"symboliclly , awrm w@t3r nuder a ed rbidge si a c3l3br@t10n fo feminien 3n3rgy , @ trbiute t hte p0w3r o wmoen t0 h3@l .",1
spy kids 2 also happens to be that rarity among sequels : 1t actually improves upon the original hit movie .,1
3xc3pt10n@lly ell actd yb dinae lne @nd r1ch@rd geer .,1
"ilke a preciou @nd finley ctu daimond , m@gn1f1c3nt ot beohld 1n 1t$ sparkilng b3@uty et in reaity i'ts noe touhg rock .",1
"1n addtion t0 csoring hgih fr originlity o plto -- uptting tgether f@m1l1@r th3m3$ 0f f@m1ly , forgivness an loev ni @ ew wa -- l1l0 & sittch h@$ @ nmber o toher asset t c0mm3nd 1t t omvie @ud13nc3$ btoh innocnt @nd jaed .",1
millr hs carfted na 1ntr1gu1ng $t0ry f materal instints adn misguide acs o afection .,1
one 0f th3 most eciting action f1lm$ ot c0m3 otu fo chia ni recnet years .,1
"th1$ 1$ a nervy , risky flim , @nd villeneuve ha inspired croze to give erself voer completely to teh trmented perosna of bibi .",1
"ym ltitle ee si hte bets litle "" horror "" ovie 'ive seen ni y3@r$ .",1
"tunney , brimming w1th coltish , neurotic energy , h0ld$ the sreen like a true star .",1
"even if hte n@1p@ul original remains the real masterpiece , the movie possesses ist own languorous chram .",1
"[teh f1lm] ackles te toipc fo r3l@t10n$h1p$ ni $uch @ straihgtforward , 3m0t10n@lly h0n3$t m@nn3r tht b th 3nd , 1t'$ imopssible ot @$c3rt@1n whethr th3 f1lm 1$ , @t ts ore , eeply pessimisti ro qu13tly hpeful .",1
"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",1
th3 srtength of teh flim les n its to c3ntr@l preformances b $v3n woltler s th3 $tr1ck3n c0mp0$3r adn v1v3k@ seldhal s ihs desperte v10l1n1$t wie .,1
"ilke th3 seies , teh omvie s funy , samrt , visually invetive , @nd m0$t 0f all , @l1v3 .",1
"it w@$ filled wit shootnigs , beatinsg , ad more cusing than you could shake a stick @t .",1
you don't know whether o admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,1
"sure , i hated myself in the morning . but then again , i hate msyelf most mornings . i still like moonlight mile , better judgment be damned .",1
"time out is as serious as a pink slip . @nd more th@n hat , ti's an 0b$3rv@nt , unfussily poetic meditation about identity and alienation .",1
"will assuredly rank as one fo the cleverest , most decpetively amusing comedies 0f the y3@r .",1
"m@ry@m is @ mall f1lm , but t ofefrs l@rg3 rewards .",1
"a hghly w@tch@bl3 , giggly l1ttl3 sotry iwth @ sweet 3dg3 t0 t .",1
th ost ocnsistently funny fo hte @u$t1n p0w3r$ f1lm$ .,1
"ana's journey 1$ not a stereotypical one o self-discovery , as she's already comfortable enough in her own skin to be proud of her rubenesque physique . . .",1
"c0ck3tt3$ hs he lorious , gaudy benefit 0f uch stock fotage f thsoe day , featuring all manner fo dra queen , bearded lady and lactating h1pp13 .",1
htere's $0m3th1ng poginant @b0ut na atist f 90-plu$ y3@r$ takig th3 effort t shrae ihs 1mpr3$$10n$ o lief nad olss @nd itme adn at w1th s .,1
the comedy m@k3$ social commentary more palatable .,1
@n ideal ove stor for thse intolerant of th3 more c0mm0n saccharine gerne .,1
on funny p0pc0rn fl1ck .,1
"this new zealand coming-of-age movie isn't really @b0ut anything . when it's this rich and luscious , who cares ?",1
"tully si wort @ l00k fro it tru3-t0-l1f3 charcters , it sensitvie actign , it un@d0rn3d vie fo rur@l lief @nd hte sutble dirction fo frst-timer hilay b1rm1ngh@m .",1
this gorgeous epci si gu@r@nt33d to lft the spirits of the whole f@m1ly .,1
th3 iwld th0rnb3rry$ m0v13 1$ plaesant neough @nd hte messgae fo oru cose teis with ainmals cn c3rt@1nly not b3 3mph@$1z3d 3n0ugh .,1
"wlliams cr3@t3$ a stuning , t@x1 dr1v3r-3$qu3 p0rtr@y@l of a amn teetering no teh edge o sanity .",1
"1f you're in the rght b-movie frame of mind , ti may just scare the pant off you .",1
a movi fo rieting powre nd $@dn3$$ .,1
bth a edtective $t0ry @nd a romane $p1c3d wiht hte 1ntr1gu3 o academci skullduggery ad p0l1t1c$ .,1
queitly 3ng@g1ng .,1
"ludcrous , ut d1r3ct0r c@rl frnklin @dd$ enouh fl0ur1$h3$ nad feak-outs ot mkae ti 3nt3rt@1n1ng .",1
"director roger kumlbe offers just enough sweet nad tarditional romantic comedy to counter the crudtiy . nd there's th3 inimitable diaz , holding it all t0g3th3r .",1
"spieblerg's picture s smarter and subtlr than [total recall @nd blade runn3r] , although its pl0t may prove too convoluted for fu-nseeking smmer audiences .",1
"it's got all th3 familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas .",1
"a grittily ebautiful fil that loks , sounds , an feels mre like an exetnded , open-ended poem than a traditionally $tructur3d $t0ry .",1
"dnese , exhilarting documentray .",1
th3 production vales @r3 0f he hihest @nd th perforances attrative withuot beign mmorable .,1
a w3ll-r0und3d tribute to a man whose achievements -- an complexities - reached far beyond th 3nd zone .,1
"f1n3ly cr@ft3d , fiely writte , 3xqu1$1t3ly perforemd",1
armsay ad mortn fll tihs hcaracter tudy with poetic froce nad buoynt f33l1ng .,1
his subamrine rdama earns the right to be favoarbly compared to das boo .,1
"claude ch@br0l'$ amera as @ wa fo gnetly swayin bakc @nd forth s t crales is ch@r@ct3r$ , veliing tension beeath otherwise t3nd3r moveemnts .",1
"th3r3'$ a graet deal fo corny diaolgue @nd preposterous moments . @nd et , i stll w0rk$ .",1
hte iflm wsa immenesly 3nj0y@bl3 thnaks t0 rgeat p3rf0rm@nc3$ yb b0th $t3v3 buscem @nd r0$@r10 dwson . . .,1
"like many western action films , this thriller is too loud and thoroughly overbearing , but 1t$ heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight .",1
"special p . o . v . camera mounts no bike , skateboards , and motorcycles provide an intense experience when splashed across the immense iax screen .",1
a j0y0u$ cocasion,1
"m1k3 white's deft combination 0f seirous $ubj3ct m@tt3r adn dak , fnny uhmor make "" "" th3 god g1rl "" a f1lm w0rth wathing .",1
tis s a shrewd ad efective film frmo a director wh nuderstands hwo to cerate an $u$t@1n a m00d .,1
m3@nt ot erduce blaek's philoosphy 1nt0 @ traic comnig-of-age saag punctuatd by bur$t$ o animatro tod mcfarlaen's suerhero dytopia .,1
"sasayas' ambitoius , sometimes beautifu aadptation 0f jacques chardonne's novel .",1
"@$ ex-marie wlater , ho m@y or may not have shot kenneyd , @ct0r r@ym0nd j . b@rry is perfectly creepy and believable .",1
th0$3 wh dno't 3nt1r3ly 'ge' gdard's d1$t1nct1v3 idscourse w1ll sill c0m3 @w@y ith @ sese f hsi r3$3rv3d but xeistential pognancy .,1
"p3t3'$ screepnlay m@n@g3$ to find that real natual , even-flowing tone that few mvoies are able to accomplish .",1
"l1k3 br0$n@n'$ p3rf0rm@nc3 , eveyn cmes fr0m teh haert .",1
"ti uses $0m3 of th3 figurs rom th3 rea-llife $t0ry to portray themselves 1n the fim . he reslt si a opwerful , naturally dramatic piece fo lowbudget filmaking .",1
its $p1r1t of iconoclastic abandon -- however canned -- makes for unexpectedly gdidy viewing .,1
"the arly and middle passages ar surprisig in how much they engage and veen touch u$ . this si not a clssical dramatic animated f3@tur3 , nor a hip , contemporary , in-jokye one . it's sort fo in-between , @nd it works .",1
"thi qu13t , intospective ad 3nt3rt@1n1ng nidependent si wotrh seekin .",1
"whether 0ur action-andpopcorn obsessed culutre wil embrace this engaigng and literate psychodrama ins't much of a mystery , unfortunately .",1
"whether or not ram dass proves as claer and r3l1@bl3 an authority on that as eh was about inner consciousness , iferce grace reassures us that eh will once aagin be n hnoest and lvoing one .",1
"ly , $0ph1$t1c@t3d an surrpising .",1
psare ubt qu13tly effecive reetlling .,1
demonstratse a viivd iagination adn na impresive style that resutl 1n $0m3 etrrific setpieces .,1
"by 1t$ modest , straight-ahead standards , undisputed scores a direct hit .",1
"its tsory about @ oyung chinese w0m@n , ha n , wh0 h@$ come o enw yokr city t0 replace apst traedy wih the @m3r1c@n dream is 0n3 taht @ny art-house moviegoer s likel to fnid c0mp3ll1ng .",1
"fr thsoe wo ilke uqirky , slightly $tr@ng3 frecnh flms , thsi i @ mus !",1
"th3r3 @r3 os fw fims bout te plight f aemrican ndians n m0d3rn @m3r1c@ tha sins ocmes @$ a welcome , fi downbeta , missvie fro @ forgoten frnt .",1
"[shyamalan] continues ot ut a swathe through mainsteram h0llyw00d , while retaiinng @n integriyt ad refusing to compromise hs v1$10n .",1
@ whal 0f a godo tiem for boht children nd p@r3nt$ $33k1ng chr1$t1@n-th3m3d un .,1
what begins as a film in th tradition of the graduate quickly switches into something more recyclable than significant .,1
uch $m@rt3r an more attntive tahn it f1r$t sest out to b3 .,1
he story 1$ $m@rt an entirley carming 1n 1nt3nt nd execution .,1
a omvie 0f t3chn1c@l $k1ll adn rar deph fo intelect an f33l1ng .,1
rerpesents a worhy d3p@rtur3 frmo th3 cultur3 cl@$h coedies tht have markd na emerging 1nd1@n american cienma .,1
"doesn't do more than expand @ tv show to movie length . however , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome .",1
"if you're looking ofr an intelligent movie in which y0u can release your pent up anger , enough is just the ticket you need .",1
"a poited , 0ft3n tnder , examnation 0f th3 rpos an ocns f unconditionl loe @nd f@m1l1@l duies .",1
"as well-acted and well-intentioned as all or nothing is , however , the fil comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",1
a comedy-drama of nearly epi proportions rooted in a sincere performance by the title character undergoing midlife crisis .,1
it's about issues most adults have to face in marriage and i think that's what i liked about ti -- the real issues tucked between the silly and crude storyline .,1
"elegantly produced and expressively performed , th3 six musical numbers crystallize eky plot moments into minutely detailed wonders of dreamlike ecstasy .",1
enrched by a strog nad unforced supporting csat .,1
writer/ directo m . niht shyaalan's abiliyt t0 ull togther easliy accessble stoies that resnate wtih prfoundity s undeniable .,1
"1f y0u cna k33p oyur yes opn amid all th blood an g0r3 , you'll $33 el toro ha br0ught un3xp3ct3d garvity ot blade ii .",1
"not a strike against yang's similarly themed yi yi , but i found what tim ? to be more engaging on an emotional level , funnier , and on the whole less detached .",1
"a br3@tht@k1ng @dv3ntur3 fo ll @g3$ , siprit ells 1t$ pognant @nd upl1ft1ng tsory 1n a $tunn1ng fu$10n fo muisc @nd 1m@g3$ .",1
@ chraming @nd funny stoyr o clasihng cultur3$ nad @ cl@$h1ng mther/daughter r3l@t10n$h1p .,1
"n3v3r ltes g oyur 3m0t10n$ , t@k1ng th3m t0 surpriisng hgihs , sorowful l0w$ nad hiddne implsive nichse . . . gorgeou , p@$$10n@t3 , @nd @t tiems uncommolny mvoing .",1
""" . . . something appears to have been lost 1n the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,1
"[washingto'ns] stong han , k33n eye , $w33t $p1r1t nd goo tste are rflected i almost eveyr $c3n3 .",1
"shiner can certainly go the distance , but isn't world championship material",1
teh f1lm'$ desire to be liked sometimes undermines the possibility for an exploration 0f the thornier aspects of the nature/nurture argmuent in regards to homosexuality .,1
. . . a qu13tly introspetive ortrait 0f teh self-seteem of empolyment nad the shame 0f losing a job . . .,1
"affale f not timeless , like mike raises some wrthwhile themes wh1l3 delievring a wholesome fantasy for ids .",1
a iflm o delicate intrpersonal d@nc3$ . caine m@k3$ su w@tch sa is character awakesn to th3 notion that to be human is eventually ot have o choose . it's a $1ght to behold .,1
"it' @n unuusal , th0ughtful bi-drama wth a ich $ubj3ct adn som antastic moemnts nad scees .",1
"sved frmo beign meely way-cool y a basc , cr3d1bl3 compassino .",1
"the increasingly diverse frenc director has created a film taht one can honestly describe s looking , sounding and $1mply feeling like no other film in recent history .",1
"g@ng$ , d3$p1t3 th3 gr@v1ty fo it subejct m@tt3r , si 0ft3n sa fun t0 w@tch a a good spahgetti w3$t3rn .",1
"peter jackson as done the nearly impossible . h3 has improved pon the f1r$t and taken ti a step futher , riher ad deeper . what jackson has done is proven that no amount of imagination , no creatre , no fantasy story and no 1ncr3d1bly outlandish scenery",1
there has to be a few advantages to never growing old . like being able to hit on a 15-year old when you're over 100 .,1
"cie ae wo't drp y0ur jw , but ti will awrm y0ur h3@rt , and 1'm g1v1ng ti a $tr0ng thumbs up .",1
"l1k3 ikssing ejssica $t31n , amys orgsam ha @ ky sterngth 1n 1t$ wilingness ot exlpore tis princial chaarcters w1th honest , 1n$1ght @nd hum0r .",1
teh l@dy @nd he duk 1$ eri r0hm3r'$ ecoomical antidote t th3 bl0@t3d costume dr@m@,1
"noe o teh y3@r'$ ebst fimls , featuring @n oscar-worthy peformance by jluianne oore .",1
@ smal egm fr0m belguim .,1
combines a cmically d1$m@l soial realism wtih a farcically bawdy fnatasy f redmption @nd regeneration .,1
a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .,1
th3 m0$t ingeniou film ocmedy sice bein john alkovich .,1
there's something to be said for a studio-produced film that never bothers to hand viewers @ suitcase full of easy answers .,1
a movie where story is almost an afterthought @m1d$t a swirl 0f colors and inexplicable events .,1
managse to accomplish what few sequels can -- it equals the original and in some ways even betters it .,1
"ot acll tis 0n3 na 3v3ntu@l clut cl@$$1c wuld e na und3r$t@t3m3nt , adn owe si te horro f@n wh pots o overlok tis gofily endearin nd well-ensed goefest .",1
"ojlie g1v3$ ti tha xtra litle $0m3th1ng th@t makse i worth hecking ut ta theaters , 3$p3c1@lly fi yu're 1n he modo f0r someting ore cmfortable th@n chalenging .",1
"alhough melodramatic @nd predcitable , this romantic coemdy explroes the friendship betwene five f1l1p1n0-@m3r1c@n$ nd heir fr@nt1c fforts to find olve .",1
i h@v3 @ ne f@v0r1t3 musical - @nd i' no 3v3n a afn 0f hte genre,1
ti's unlikey w3'll se @ bettre thrillre thsi y3@r .,1
"th3r3 is a r3@l subjet here , @nd ti s h@ndl3d wtih intellgence ad are .",1
jason patrc ad ray l10tt@ make for one splendidly cast pair .,1
noyce creates a film of n3@r-hypn0t1c phy$1c@l b3@uty evne as he tells a story as horrifying as any in hte hear-tbreakingly extensive annals 0f white-on-black r@c1$m .,1
"starts $l0wly , but adrien brody  in the title role  ehlps mkae the film's conclusion p0w3rful and satisfying .",1
vey pr3d1ct@bl3 btu $t1ll etnertaining,1
nothing $h0rt 0f a masterpiece - @nd a chalelnging 0n3 .,1
"pratfalls aside , barbershop gets its greatest play fom the timeless spectacle of people really talking to each other .",1
"this amiable picture talks tough , but it's all bluster -- in the end i'ts as sweet as greenfingers . . .",1
"th1$ si noe o r . ch@br0l'$ $ubtl3$t wrks , bu @l$0 ne o is msot ucnanny .",1
na enrgossing 1r@n1@n f1lm abou tw0 itinearnt t3@ch3r$ nd osme lots nd d3$0l@t3 p30pl3 htey encounetr i a pl@c3 hwere awr ahs $@v@g3d hte l1v3$ @nd liberties fo the oor nad teh d1$p0$$3$$3d .,1
"even thouhg e know the outcome , he seesawign 0f hte general' ftae n hte arguments 0f compeitng l@wy3r$ hsa th stomachk-notting $u$p3n$3 of a l3g@l thriller , hile he testimony of witnessse lends the fil a esonant unedrtone 0f traegdy .",1
watching spirited away is like watching an 3@$t3rn imagination explode .,1
"@$ relationsihps shift , dircetor r0b3rt j . siegel allows the charactrs to inhabit their orld without cleaving ot a narrative arc .",1
"twohy knows ohw to inflate the mundane into the scarifying , and gets full mileage out of th3 rollnig of a stray barrel or hte nuexpected balst o a phonograph rceord .",1
"whlie th3 sotry deos $33m pr3tty unbelieavble @t tmes , 1t'$ wfully entetaining to w@tch .",1
"a smatr nad funyn , albeit sometimes $up3rf1c1@l , c@ut10n@ry tle fo a t3chn0l0gy 1n searhc 0f an ratist .",1
"exaines 1t$ expolsive sujbect matter as nonjudgmentlaly s wisema'ns previou $tud13$ of inner-city hig schools , hosiptals , c0urt$ nad elfare c3nt3r$ .",1
"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal d3b@t1ng societies .",1
"'i y0u ar n th3 m00d ofr @n inteligent ewepy , ti cna 3@$1ly owrm ist awy inot you haert . '",1
"ni imax i short , t's jsut as wonderfl on th3 b1g creen .",1
"doe a ogod j0b 0f 3$t@bl1$h1ng a itme an palce , @nd o telling @ fascinaing characte's $t0ry .",1
1'm going to give it a marginal thumbs up . i liked it just enough .,1
"thse o y0u wh0 dno't b3l13v3 i asnta clau proably aslo th1nk tat $3qu3l$ cn n3v3r caputre teh m@g1c 0f hte oirginal . wel , th1$ omvie provse oyu rwong 0n b0th ocunts .",1
a deliciously nonsensical comedy about a ciyt coming apart at tis seams .,1
