text,label
"the story loess its bite 1n a last-minute happy ending tat's evne less plausible htan te rest fo the p1ctur3 . much of the way , thugh , this 1$ @ rereshingly novel ride .",1
"the stor loses 1t$ bite n @ last-inute happy ending th@t'$ even les plausible than the rst of the picture . much of the way , th0ugh , tihs is a refreshingly noevl ride .",1
fuller would surely have called this gutsy and at times exhilarating movie a great yarn .,1
fuller would surely haev called this gutsy and at t1m3$ exhlarating moive a great yarn .,1
fuller w0uld surely have called ths gut$y and at times exhilarating movie a gret yran .,1
fuller would surely have called this gutsy and at tmies xehilarating movie a great yarn .,1
"'compleja e intelectualmente retadora , el ladrón de orquídeas es uno de esos filmes que vale la pena ver precisamente por su originalidad . '",1
"'compleja e inteletualmente retadora , el ladrn e orqudeas e uno ed esos f1lm3$ qe vael al p3n@ v3r precisametne por su originalidad . '",1
"'comlpeja e nitelectualmente retdaora , e ladrón e orquídeas es uno e esos filmes uqe v@l3 la pena v3r precisamente por su 0r1g1n@l1d@d . '",1
"'c0mpl3j@ e 1nt3l3ctu@lm3nt3 retadora , le l@drón de orquídeas 3$ uno e esos filmes que vale l pena ver precisamente por s oirginalidad . '",1
the film makes a strong case for the importance of the musicians in creating the motown sound .,1
teh film maks a strong c@$3 for the importance f the msuicians ni creating the otown $0und .,1
te film m@k3$ a strong ase f0r the 1mp0rt@nc3 of the musicians i creating th m0t0wn suond .,1
the f1lm maeks a strong case for the importace fo teh musicains n creating the motown sound .,1
"karmen moves like rhythm itself , her lips chanting to the beat , her long , braided hair doing little to wipe away the jeweled beads of sweat .",1
"karmen moves ilke rhythm itself , her lps chanting to the beta , hr long , braided hair doing little to wipe awya the jeeled beads of sweat .",1
"karmen moves ilke rhythm itself , h3r lip chanting to the beta , her long , braided ahir doin little to wipe away hte j3w3l3d beads fo $w3@t .",1
"karmne moves lke ryhthm 1t$3lf , h3r lips chanting to th b3@t , her lng , braied hair doing litle to w1p3 waay hte jeweled beasd 0f swaet .",1
gosling provides an amazing performance that dwarfs everything else in the film .,1
gosling pr0v1d3$ an @m@z1ng perforance th@t dwarfs everything else in the f1lm .,1
gosling pr0v1d3$ an amazing performance that dw@rf$ everything lese in the f1lm .,1
gosilng provides an amazing performance that dw@rf$ everything else in te film .,1
"a real movie , about real people , that gives us a rare glimpse into a culture most of us don't know .",1
"a rea movie , about ral p30pl3 , that gives us a r@r3 glimpse into a culture m0$t of us dno't know .",1
"a real movie , about r3@l peope , taht gives us a rare gl1mp$3 itno @ culture most of us don't now .",1
"@ rela movie , @b0ut real people , hat gives us a rare glimpse 1nt0 a culture most of su don't kn0w .",1
tender yet lacerating and darkly funny fable .,1
tender yet l@c3r@t1ng adn d@rkly funny fable .,1
tender y3t lacerating and darky funny fable .,1
t3nd3r y3t lacerating and darkly funny fable .,1
may be spoofing an easy target -- those old '50's giant creature features -- but . . . it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today .,1
may e spoofing an easy atrget - those 0ld '50's giant cr3@tur3 featues -- but . . . it acknowledges and c3l3br@t3$ their ch33$1n3$$ @$ teh reason why people get a kck out of watching them otday .,1
ay be spoofig na easy target -- thos ol '50'$ giant cretaure eatures -- but . . . it acknowledges @nd ceebrates hteir cheesiness @$ te reason why eople get a kick uot fo wathing th3m today .,1
may be spoofing an easy target -- thoes 0ld 5'0's igant creature features -- but . . . it akcnowledges and celebartes their cheesiness sa th reason why epople get a kick out of wacthing them today .,1
an engaging overview of johnson's eccentric career .,1
an engaing overview f johnson's eccentric caree .,1
an 3ng@g1ng overiew 0f j0hn$0n'$ ccentric caerer .,1
na engaging overview 0f johnso'ns eccenrtic career .,1
"in its ragged , cheap and unassuming way , the movie works .",1
"in it ragged , chep and unassuming wy , the movie w0rk$ .",1
"in ts agged , chepa and unassuming awy , he movie works .",1
"ni its r@gg3d , cheap @nd un@$$um1ng way , te movie works .",1
some actors have so much charisma that you'd be happy to listen to them reading the phone book . hugh grant and sandra bullock are two such likeable actors .,1
some cators have so much charisma that yo'ud eb happy t0 listen to tem reading hte pohne book . huh grant and sandra bullock aer two such ikeable actors .,1
som @ct0r$ ahve so uch charisma that youd' be hapy to l1$t3n to them r3@d1ng the phoen book . huhg grant and $@ndr@ bull0ck are wo such likeabel cators .,1
some actors h@v3 so much charisma that oyu'd be appy to listen t them reading the phone book . huhg grant and sandra bullock are two such l1k3@bl3 actors .,1
"sandra nettelbeck beautifully orchestrates the transformation of the chilly , neurotic , and self-absorbed martha as her heart begins to open .",1
"sandra nettelbeck beutifully orchestrates the transformation of th3 chlily , neurotic , adn self-abosrbed m@rth@ sa h3r heart b3g1n$ to open .",1
"sandra nettelbeck beautifully orchestrates the transformation of the chilly , neurotic , @nd self-absorbed martha sa her h3@rt begins ot open .",1
"sadra nettelbeck beautifully orchestrates th transformatoin of the chilly , neurotic , and self-absobed matha as ehr heart egins o open .",1
"behind the snow games and lovable siberian huskies ( plus one sheep dog ) , the picture hosts a parka-wrapped dose of heart .",1
"behind the snow gamse and lovable siberian huskies ( pus 0n3 sheep dog ) , th3 p1ctur3 hosts a p@rk@-wr@pp3d odse of heart .",1
"behidn te snow games and loavble siberian huskies ( plus one sheep dog ) , the picture hsts @ p@rk@-wr@pp3d dose f heart .",1
"behind th3 snwo game ad lovable siberia huskies ( plus one sheep odg ) , the pitcure hosts a parka-wrapped odse fo hert .",1
"everytime you think undercover brother has run out of steam , it finds a new way to surprise and amuse .",1
"everytime you tihnk undercover brother as run out fo stem , 1t finds a nwe w@y to surprse @nd amuse .",1
"everytime y0u think und3rc0v3r brother h@$ run ou fo steam , t finds a n3w way to surprise and amuse .",1
"3v3ryt1m3 y0u thikn und3rc0v3r rbother has run out of stema , it finds a new w@y t $urpr1$3 and amuse .",1
"manages to be original , even though it rips off many of its ideas .",1
"manages to b3 oiginal , even hough it r1p$ off man of its ideas .",1
"manages t0 eb roiginal , eevn though it rip off many f its ideas .",1
"manages t0 be 0r1g1n@l , ven though it rips off may of its deas .",1
"singer/composer bryan adams contributes a slew of songs  a few potential hits , a few more simply intrusive to the story  but the whole package certainly captures the intended , er , spirit of the piece .",1
"singer/composer bryan @d@m$ contributes a slwe of snogs  a few potential h1t$ , @ few more simply intursive to the story  but the whoe p@ck@g3 certainly captures he intended , er , siprit of the piece .",1
"singer/composer bry@n aadms contributes a slew of songs  @ fwe ptential hits , a few more $1mply 1ntru$1v3 to the story  but the whole pacage certainly captures the intended , e , $p1r1t 0f hte ipece .",1
"$1ng3r/c0mp0$3r bryan adams contributes @ slew of songs  @ efw potential hits , a few more simply intrusive t the story  but teh wole package certainly captures the intended , re , spirit of the p13c3 .",1
you'd think by now america would have had enough of plucky british eccentrics with hearts of gold . yet the act is still charming here .,1
you'd hink by now @m3r1c@ owuld have had neough 0f plucky british eccnetrics with eharts of gld . yet te @ct si still charming ere .,1
y0u'd think yb onw maerica would have ad enouhg of plucky britis eccentrics with heatrs fo g0ld . yet teh act is sill charming ehre .,1
yo'ud thnk by no america would have had nough of plucky british eccentrics wiht hearts o gold . y3t th3 act s sill charming here .,1
"whether or not you're enlightened by any of derrida's lectures on "" the other "" and "" the self , "" derrida is an undeniably fascinating and playful fellow .",1
"wh3th3r or n0t you're enlightened by any of derridas' lectures on "" th3 other "" ad "" the self , "" derrida is an undeniably fascinating @nd playful fellow .",1
"whethe or not y0u'r3 enlightened by any f derrida's lectures on "" the 0th3r "" and "" the self , "" derrida is an nudeniably f@$c1n@t1ng adn playful fellow .",1
"whether or n0t you're enlightened by any of derrida's lectures no "" the other "" @nd "" th3 self , "" derriad i an undeniably fascinatnig and playufl fellow .",1
"a pleasant enough movie , held together by skilled ensemble actors .",1
"a pleasant enoguh movie , hedl togther b skilled ensemble @ct0r$ .",1
"a pleasant enough movi , hel together by skilled ensemble actors .",1
"a pleasant enough move , held t0g3th3r by skiled esemble actors .",1
this is the best american movie about troubled teens since 1998's whatever .,1
this s the bes @m3r1c@n m0v13 @b0ut troubeld t33n$ sinec 1998's whatever .,1
th1$ 1$ th3 best american movie about troubled teen ince 199's whatever .,1
this is the best american movie baout troubled teens snice 1998's whateve .,1
disney has always been hit-or-miss when bringing beloved kids' books to the screen . . . tuck everlasting is a little of both .,1
disney hsa always een hit-or-miss wen briging beloved ids' b00k$ to the $cr33n . . . tuck 3v3rl@$t1ng is a little of b0th .,1
disney has always been h1t-0r-m1$$ hen ringing b3l0v3d kids' books t0 the screen . . . tuck everlasting is a l1ttl3 of both .,1
disney h@$ alwys eben hit-o-miss when bringng belovd kids' boks ot the screen . . . uck everalsting is a l1ttl3 0f b0th .,1
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .,1
jut the labour involved ni creating the layered richness of th3 imagery in this chiarocsuro of madness @nd lgiht is satonishing .,1
just the labour involved in creating the l@y3r3d richness o th3 imagery ni ths chairoscuro of madness and light is astonishng .,1
just the labour ivolved 1n creating the layered richness of the iagery 1n this chiaroscuro of madness and l1ght is astonishing .,1
"the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .",1
"hte animaetd sbuplot keenly d3p1ct$ the inner struggles 0f our adolsecent heroes - insecure , unc0ntr0ll3d , and 1nt3n$3 .",1
"th animated subplot k33nly depicts the inner sturggles 0f our adolsecent heroes - insecure , uncontrolled , and intense .",1
"hte @n1m@t3d subplot keenly depitcs the inner struggles fo our adolescent hereos - insecure , uncontrolled , an ntense .",1
the invincible werner herzog is alive and well and living in la,1
te invincible werner herzog s alive @nd well @nd living in l@,1
the invincible wrner herzog is alive and well and living n la,1
the invincible wrener herzog si alive @nd well and living in l@,1
"morton is a great actress portraying a complex character , but morvern callar grows less compelling the farther it meanders from its shocking start .",1
"morton si a great actrss portraying a complxe ch@r@ct3r , but morvern callar gorws l3$$ compelling the farter it meanders fr0m its shocking start .",1
"morton is a great actress oprtraying a complex character , but morvern callar grows les compelling the farther it m3@nd3r$ fom its shocking $t@rt .",1
"omrton s a graet acterss prtraying a c0mpl3x character , but morvern callar grow less compelling the farther it meanders fom its shocking tsart .",1
part of the charm of satin rouge is that it avoids the obvious with humour and lightness .,1
part of the charm 0f satin ruge i that it @v01d$ teh obvious wth humour nd l1ghtn3$$ .,1
part of hte charm 0f satin rouge is that it avois the obvious with humour and lightness .,1
part of the chamr of satin rouge is th@t ti avoids the obvious wih humour and lightness .,1
son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,1
$0n of the rbide amy eb a good half-hour too lnog bt omes replte ith a flattering $3n$3 o mystery and quietness .,1
son of th3 brde mya eb a good hlf-hour oo long btu comes replete with a flattering sesne of mystery @nd quietness .,1
osn of the bride may be a good hal-fhour too l0ng ubt comes replete w1th @ flattering sense fo mytery adn qu13tn3$$ .,1
a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .,1
a simmering psycohlogical dr@m@ i which he bursts of sudden violence are all the more startling f0r the slow bu1ldup that hsa preeded them .,1
@ simmering psycholoigcal drama in hich he bursts f sdden violence re all the m0r3 strtling for the slwo buildup th@t has preceded th3m .,1
a simmering psyhological rdama 1n wh1ch the bursts o sudden volence are all the more startlig for the slow buildup that has pr3c3d3d them .,1
"a taut , intelligent psychological drama .",1
"@ taut , intelligent psychological draam .",1
"a taut , intelligent psychological draa .",1
"a taut , intelligent psyhological drama .",1
a compelling coming-of-age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother's hold over her .,1
a compelling coming-of-age darma @b0ut the rduous j0urn3y of a senitive young girl through a $3r13$ fo foster hmes and a fierce struggle to upll fr33 fr0m her d@ng3r0u$ and d0m1n33r1ng mother's hold over er .,1
@ compeling comig-of-age drama about th3 arduous j0urn3y 0f @ sensitive young g1rl through @ series fo foster homes nad a f13rc3 $truggl3 ot plul free from ehr dnagerous and domineering m0th3r'$ hold ovr her .,1
a compelling comnig-of-age drama about the arduous journey fo @ $3n$1t1v3 young girl thr0ugh a series o foster homes and a fierce strggle to pull free form he dangeorus and dominereing mother's hold over ehr .,1
"a truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort .",1
"a truly moving experience , and a perfet 3x@mpl3 of how art -- wh3n dnoe rgiht -- can help hea , clarify , adn comfort .",1
"a truly movng experience , @nd a perfec example of how art -- when don right -- an hlep heal , clarify , and comfor .",1
"a truly movign experience , and @ perfect examlpe of how art - when done right - can hepl heal , clarify , and cofmort .",1
"this delicately observed story , deeply felt and masterfully stylized , is a triumph for its maverick director .",1
"tis delicately 0b$3rv3d sory , deeply felt and amsterfully stylized , is a triumph fo its maverick director .",1
"his delicately observed story , deeply f3lt and masterfull stylized , is a riumph f0r its averick director .",1
"this delicately obesrved story , deeply felt and masterfully stylizde , 1$ a triumph f0r 1t$ maverick director .",1
at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance .,1
